OnlineCustomerSurrogateKey,OnlineCustomerID,CustomerID,Title,FirstName,LastName,EmailPromotion,AddressLine1,City,PersonModifiedDate,AddressModifiedDate
7838,10377,14461,,Chloe,Gonzalez,1,1348 Montego,Spokane,2007-06-23 00:00:00,2007-06-23 00:00:00
7839,10411,22632,,Tabitha,Perez,0,244, boulevard d´Albi,Paris,2008-02-09 00:00:00,2008-01-22 10:09:29.423000000
7840,10420,18952,,Chloe,Hernandez,1,2335 Elkwood Drive,Milwaukie,2008-07-16 00:00:00,2008-07-16 00:00:00
7841,10426,15028,,Tabitha,Alvarez,2,151 Buchanan Ct,Warrnambool,2007-04-25 00:00:00,2007-04-25 00:00:00
7842,8996,12290,,Kaylee,Morris,0,9, quai de l´ Iton,Lille,2005-11-06 00:00:00,2008-01-22 10:09:29.423000000
7843,8997,16057,,Michele,Gomez,2,Zur Lindung 787,München,2007-08-16 00:00:00,2007-08-16 00:00:00
7844,8999,16458,,Michele,Ruiz,0,Pascalstr 24,Hamburg,2007-09-28 00:00:00,2007-09-28 00:00:00
7845,9006,13547,,Michele,Jimenez,0,491 Terrapin Court,Stoke-on-Trent,2008-02-17 00:00:00,2008-02-17 00:00:00
7846,9007,15541,,Zoe,Morris,0,734 Balboa Ct.,Palo Alto,2008-02-23 00:00:00,2008-02-23 00:00:00
7847,9030,14999,,Arianna,Morris,0,1767 Ham Dr.,Newcastle upon Tyne,2008-07-05 00:00:00,2008-07-05 00:00:00
7848,9032,19574,,Michele,Ramos,2,8957 Madhatter Circle,Bendigo,2007-10-22 00:00:00,2007-10-22 00:00:00
7849,9041,19874,,Sara,Rogers,1,2061 Normal Ave.,Westminster,2005-12-08 00:00:00,2005-12-08 00:00:00
7850,9054,28894,,Maurice,Xu,0,11, quai de l´ Iton,Roissy en Brie,2008-05-28 00:00:00,2008-01-22 10:09:29.423000000
7851,9057,28578,,Zoe,Rogers,2,4155 Bayberry Dr.,Lynnwood,2008-07-18 00:00:00,2008-07-18 00:00:00
7852,9063,11486,,Ariana,Rogers,1,Königstr 381,Erlangen,2008-05-27 00:00:00,2008-05-27 00:00:00
7853,9064,25899,,Caitlin,Rogers,0,6211 Piedmont Dr,Imperial Beach,2007-09-12 00:00:00,2007-09-12 00:00:00
7854,9071,14821,,Maurice,Raje,2,494 North Spoonwood Court,Stoke-on-Trent,2007-09-17 00:00:00,2007-09-17 00:00:00
7855,9091,20430,,Maurice,Ashe,2,1648 Eastgate Lane,East Brisbane,2006-05-12 00:00:00,2006-05-12 00:00:00
7856,9099,28415,,Melissa,Rogers,1,7706 Red Maple Ct,Bury,2007-11-18 00:00:00,2007-11-18 00:00:00
7857,9114,17371,,Kaylee,Reed,2,3612 Vista Place,Cliffside,2008-01-06 00:00:00,2008-01-06 00:00:00
7858,9116,26599,,Allison,Reed,0,8779 Gatewood Court,Woodland Hills,2007-08-15 00:00:00,2007-08-15 00:00:00
7859,9124,19764,,Wayne,Pal,0,5652 Driving Dr.,Seaford,2007-09-15 00:00:00,2007-09-15 00:00:00
7860,9125,21592,,Christina,Reed,2,9206 Listing Ct.,Kirkland,2008-04-29 00:00:00,2008-04-29 00:00:00
7861,9138,27190,,Shelby,Reed,1,9420 Fillet Ave,Burbank,2008-07-07 00:00:00,2008-07-07 00:00:00
7862,9148,18154,,Calvin,She,1,Postfach 8 77 99,Berlin,2007-11-28 00:00:00,2007-11-28 00:00:00
7863,9150,26805,,Alexandria,Reed,0,9593 Singingwood Court,Lemon Grove,2007-01-09 00:00:00,2007-01-09 00:00:00
7864,9155,25504,,Calvin,Sutton,0,Winterfeldtstr 3535,Bonn,2008-05-13 00:00:00,2008-05-13 00:00:00
7865,9157,27583,,Calvin,Xu,1,1779 Rose Drive,Cloverdale,2008-02-09 00:00:00,2008-02-09 00:00:00
7866,9164,11849,,Faith,Reed,1,2751 Trail Way,La Jolla,2008-05-30 00:00:00,2008-05-30 00:00:00
7867,9173,22918,,Calvin,Jai,2,2687 Ridge Road,Brisbane,2008-04-08 00:00:00,2008-04-08 00:00:00
7868,9180,13385,,Danielle,Cook,2,8305 California St.,Issaquah,2006-08-26 00:00:00,2006-08-26 00:00:00
7869,9191,17213,,Calvin,Goel,0,2545 Boxer Blvd,Berks,2007-12-21 00:00:00,2007-12-21 00:00:00
7870,9222,21562,,Drew,Jai,0,9976 Manila Avenue,Darlinghurst,2006-09-22 00:00:00,2006-09-22 00:00:00
7871,9232,22412,,Drew,Andersen,0,6308 Broadway Street,Melbourne,2006-11-01 00:00:00,2006-11-01 00:00:00
7872,9241,26944,,Drew,Nara,0,9471 Laguna Circle,Milton Keynes,2007-12-13 00:00:00,2007-12-13 00:00:00
7873,9247,14820,,Drew,Bhat,0,7942 C Mt. Hood,London,2007-08-18 00:00:00,2007-08-18 00:00:00
7874,9256,22150,,Damien,Liang,1,1691 Boxer Blvd.,Townsville,2007-09-12 00:00:00,2007-09-12 00:00:00
7875,9299,20198,,Sierra,Evans,2,5183 Camino Estrada,Novato,2007-12-15 00:00:00,2007-12-15 00:00:00
7876,9300,12511,,Grant,Chander,0,35, avenue des Laurentides,Paris,2007-12-30 00:00:00,2008-01-22 10:09:29.423000000
7877,9305,28947,,Grant,Nath,0,573 Willow Creek Ct.,Caloundra,2007-12-10 00:00:00,2007-12-10 00:00:00
7878,9315,28112,,Savannah,Evans,0,9069 Muir Road,Downey,2005-09-07 00:00:00,2005-09-07 00:00:00
7879,9317,25726,,Brendan,Deng,0,4361 Loftus Road,Leeds,2007-09-06 00:00:00,2007-09-06 00:00:00
7880,9331,26724,,Sydney,Edwards,2,9923 Pampered Ct.,Salem,2007-01-20 00:00:00,2007-01-20 00:00:00
7881,9340,24769,,Brendan,Lal,0,651 Bridgeview St,Colma,2008-04-25 00:00:00,2008-04-25 00:00:00
7882,9176,21442,,Savannah,Cook,1,7664 Castle Rock Rd.,La Jolla,2007-08-15 00:00:00,2007-08-15 00:00:00
7883,9186,11367,,Calvin,Nara,0,5795 Morning Glory Dr.,North Sydney,2008-01-08 00:00:00,2008-01-08 00:00:00
7884,9209,29018,,Drew,Luo,0,7316 Starflower Dr.,Burbank,2008-05-22 00:00:00,2008-05-22 00:00:00
7885,9219,25508,,Melissa,Cook,1,Brunnenstr 44,Hamburg,2008-05-06 00:00:00,2008-05-06 00:00:00
7886,9221,23659,,Drew,Shan,0,1284 Poppy Pl.,Cranbourne,2007-03-31 00:00:00,2007-03-31 00:00:00
7887,9251,23031,,Brooke,Morgan,0,5473 Olive Hill,Sedro Woolley,2008-02-17 00:00:00,2008-02-17 00:00:00
7888,9268,19266,,Grant,Xu,0,8643 B Way,Warrnambool,2007-11-26 00:00:00,2007-11-26 00:00:00
7889,9270,26829,,Morgan,Evans,1,Postfach 55 00 00,Bottrop,2008-06-26 00:00:00,2008-06-26 00:00:00
7890,9277,16152,,Katherine,Evans,0,560 Nottingham Place,San Gabriel,2008-04-22 00:00:00,2008-04-22 00:00:00
7891,9279,23966,,Grant,Sharma,2,2831 Viking Drive,Lancaster,2007-10-01 00:00:00,2007-10-01 00:00:00
7892,9286,18584,,Haley,Evans,2,7569 Sierra Drive,Seattle,2007-09-09 00:00:00,2007-09-09 00:00:00
7893,9296,13906,,Courtney,Evans,1,5086 Filling Ave.,Olympia,2007-04-09 00:00:00,2007-04-09 00:00:00
7894,9301,16939,,Bailey,Evans,0,Hauptstr 6039,Erlangen,2008-02-23 00:00:00,2008-02-23 00:00:00
7895,9309,16185,,Grant,Raji,0,3736 Woodbridge Way,Springwood,2007-10-29 00:00:00,2007-10-29 00:00:00
7896,9311,20898,,Grant,Ferrier,0,Waldstr 91,Berlin,2008-04-22 00:00:00,2008-04-22 00:00:00
7897,9328,13340,,Natalie,Edwards,0,4970 B Way,Berkeley,2006-08-21 00:00:00,2006-08-21 00:00:00
7898,9338,28298,,Maria,Edwards,1,565 Oeffler Ln.,Lemon Grove,2005-10-12 00:00:00,2005-10-12 00:00:00
7899,9344,26755,,Brendan,Jai,0,8839 Seaview Dr.,Port Macquarie,2008-06-16 00:00:00,2008-06-16 00:00:00
7900,9352,16250,,Brendan,Raje,0,4171 Miller Avenue,Kirkby,2006-08-20 00:00:00,2006-08-20 00:00:00
7901,9361,23458,,Mackenzie,Edwards,0,6886 Melody Drive,Port Hammond,2008-02-11 00:00:00,2008-02-11 00:00:00
7902,9370,14898,,Katelyn,Edwards,2,2614 Sandiago Drive,Lynnwood,2008-06-04 00:00:00,2008-06-04 00:00:00
7903,9388,28093,,Brad,Kumar,0,3487 Hill Dr.,Bellingham,2008-03-23 00:00:00,2008-03-23 00:00:00
7904,9402,26992,,Brad,Andersen,0,9745 Bonita Ct.,Watford,2008-01-24 00:00:00,2008-01-24 00:00:00
7905,9428,15782,,Katelyn,Collins,1,3727 Winter Lane,Yakima,2008-06-17 00:00:00,2008-06-17 00:00:00
7906,9435,13765,,Jaime,Shen,2,5170 Isabel Dr,London,2005-09-02 00:00:00,2005-09-02 00:00:00
7907,9444,27744,,Gilbert,Pal,0,5707 Bellwood Court,Springwood,2007-07-25 00:00:00,2007-07-25 00:00:00
7908,9455,24894,,Jaime,Jai,1,9059 Salvio St.,Sydney,2007-08-21 00:00:00,2007-08-21 00:00:00
7909,9462,12313,,Jaime,Chande,0,15, rue Philibert-Delorme,Paris,2008-07-18 00:00:00,2008-01-22 10:09:29.423000000
7910,9477,26810,,Melanie,Stewart,0,9667 Argonne Drive,N. Vancouver,2008-07-18 00:00:00,2008-07-18 00:00:00
7911,9485,23528,,Jaime,Ferrier,0,8291 Woodland Drive,Coffs Harbour,2008-03-19 00:00:00,2008-03-19 00:00:00
7912,9496,25492,,Gabriella,Sanchez,1,Auf der Krone 24,Werne,2008-01-24 00:00:00,2008-01-24 00:00:00
7913,9512,19127,,Alexa,Sanchez,2,7668 Willow Lake Rd.,Woodburn,2007-10-19 00:00:00,2007-10-19 00:00:00
7914,9520,13935,,Kimberly,Sanchez,0,4678 Cardinal Dr.,Oakland,2007-09-03 00:00:00,2007-09-03 00:00:00
7915,9528,15319,,Jade,Sanchez,2,8482 Rosey View Drive,Concord,2007-08-02 00:00:00,2007-08-02 00:00:00
7916,9530,19220,,Mariah,Sanchez,2,4851 Heights Ave.,Cliffside,2007-08-29 00:00:00,2007-08-29 00:00:00
7917,9535,27881,,Raul,Nath,0,33, place de la République,Paris,2008-06-18 00:00:00,2008-01-22 10:09:29.423000000
7918,9586,17441,,Natalie,Turner,1,3955 Anchor Avenue,Glendale,2008-05-19 00:00:00,2008-05-19 00:00:00
7919,9588,14513,,Alexandra,Turner,2,3995 Tiffin Dr.,Burlingame,2008-04-22 00:00:00,2008-04-22 00:00:00
7920,9596,27171,,Kristi,Gill,2,6630 Cook Pk.,Oxford,2008-02-12 00:00:00,2008-02-12 00:00:00
7921,9612,11230,,Amber,Turner,0,6345 Ridge Circle,Santa Monica,2008-01-17 00:00:00,2008-01-17 00:00:00
7922,8985,26491,,Riley,Sanchez,1,2310 Donegal Way,Bellingham,2006-11-10 00:00:00,2006-11-10 00:00:00
7923,8986,13379,,Bailey,Morris,0,388 Frame Lane,Sedro Woolley,2008-01-18 00:00:00,2008-01-18 00:00:00
7924,8987,26474,,Mackenzie,Morris,2,3084 Cedar Point Loop,Port Hammond,2008-01-26 00:00:00,2008-01-26 00:00:00
7925,8994,27819,,Michele,Martin,0,7983 Pinecrest Dr.,Watford,2007-07-18 00:00:00,2007-07-18 00:00:00
7926,9011,19416,,Caitlin,Morris,1,4544 Bohon Circle,Watford,2007-01-02 00:00:00,2007-01-02 00:00:00
7927,9018,28965,,Trinity,Morris,1,1807 West Cliff Pl.,Portland,2008-05-08 00:00:00,2008-05-08 00:00:00
7928,9037,12438,,Bailey,Rogers,0,6120 Evergreen Ct.,Colma,2006-06-11 00:00:00,2006-06-11 00:00:00
7929,9052,14328,,Andrea,Rogers,1,9669 Cynthia Dr.,Shawnee,2007-08-26 00:00:00,2007-08-26 00:00:00
7930,9060,21668,,Christina,Rogers,1,4929 Relis Valley Road,Bury,2007-06-26 00:00:00,2007-06-26 00:00:00
7931,9061,22600,,Maurice,Kumar,1,5846 Premier Place,Kirkby,2008-06-18 00:00:00,2008-06-18 00:00:00
7932,9068,22932,,Maurice,Jai,2,8528 San Ramon Road,Matraville,2006-12-02 00:00:00,2006-12-02 00:00:00
7933,9076,11712,,Shelby,Rogers,0,16 White Pl.,Haney,2007-08-08 00:00:00,2007-08-08 00:00:00
7934,9087,12161,,Alexandria,Rogers,0,7279 Michael Ln.,Yakima,2007-09-10 00:00:00,2007-09-10 00:00:00
7935,9092,23607,,Wayne,She,0,4679 Cardinal Dr,London,2007-07-18 00:00:00,2007-07-18 00:00:00
7936,9093,25015,,Jacqueline,Rogers,1,5183 Ham Drive,Palo Alto,2007-10-09 00:00:00,2007-10-09 00:00:00
7937,9100,26648,,Riley,Rogers,0,911 Nicholas Drive,Beverly Hills,2008-05-08 00:00:00,2008-05-08 00:00:00
7938,9104,19735,,Mackenzie,Reed,2,7111 Atchinson Stage Ct,La Jolla,2008-01-14 00:00:00,2008-01-14 00:00:00
7939,9117,29125,,Andrea,Reed,1,8565 Marie Drive,Yakima,2008-05-14 00:00:00,2008-05-14 00:00:00
7940,9127,28550,,Wayne,Andersen,0,8040, rue de la Centenaire,Colomiers,2008-05-14 00:00:00,2008-01-22 10:09:29.423000000
7941,9129,13344,,Caitlin,Reed,0,3906 Castlewood,Puyallup,2007-11-03 00:00:00,2007-11-03 00:00:00
7942,9167,25754,,Calvin,Sharma,0,Lieblingsweg 500,Paderborn,2008-03-10 00:00:00,2008-03-10 00:00:00
7943,9178,26486,,Andrea,Cook,1,6769 Seabourne Ct.,Los Angeles,2006-10-26 00:00:00,2006-10-26 00:00:00
7944,9185,18124,,Calvin,Chander,0,Zimmerstr 576,Neunkirchen,2008-03-19 00:00:00,2008-03-19 00:00:00
7945,9192,29106,,Calvin,Beck,1,6878 Dublin,Burlingame,2005-12-27 00:00:00,2005-12-27 00:00:00
7946,9201,14732,,Trinity,Cook,1,7918 Snyder Lane,Olympia,2006-02-04 00:00:00,2006-02-04 00:00:00
7947,9203,20218,,Drew,Xie,0,194 Hoover Court,East Brisbane,2007-10-26 00:00:00,2007-10-26 00:00:00
7948,9204,29280,,Erin,Cook,0,5484 The Trees Dr.,Walla Walla,2006-02-22 00:00:00,2006-02-22 00:00:00
7949,9226,20484,,Gabriella,Morgan,0,531 MacArthur Ave,Palo Alto,2008-01-22 00:00:00,2008-01-22 00:00:00
7950,9234,26831,,Drew,Raje,0,Platz des Landtags 44,Saarbrücken,2007-07-17 00:00:00,2007-07-17 00:00:00
7951,9236,19164,,Danielle,Morgan,0,9116 Sugar Valley Blv.,Imperial Beach,2007-11-18 00:00:00,2007-11-18 00:00:00
7952,9237,21533,,Gilbert,Tang,0,2014 Delta Road,Milton Keynes,2008-01-05 00:00:00,2008-01-05 00:00:00
7953,9245,17352,,Drew,Goel,0,253 Merry Drive,Perth,2005-10-18 00:00:00,2005-10-18 00:00:00
7954,9271,26236,,Isabella,Evans,2,4832 Park Glen Ct.,Burien,2008-07-19 00:00:00,2008-07-19 00:00:00
7955,9285,26642,,Gabrielle,Evans,2,4619 Mount Orange Ct,W. Linn,2006-12-08 00:00:00,2006-12-08 00:00:00
7956,9293,26213,,Grant,Andersen,0,48733, rue des Ecoles,Boulogne-Billancourt,2008-05-16 00:00:00,2008-01-22 10:09:29.423000000
7957,9329,13358,,Alexandra,Edwards,1,138 Lancelot Dr.,Metchosin,2008-03-23 00:00:00,2008-03-23 00:00:00
7958,9334,16127,,Amanda,Edwards,0,8041 Erie Dr.,Burlingame,2008-04-16 00:00:00,2008-04-16 00:00:00
7959,9336,24744,,Brendan,Yuan,0,3949 Eastgate Ave.,Cliffside,2008-04-11 00:00:00,2008-04-11 00:00:00
7960,9345,20771,,Madeline,Edwards,1,9062 Melrose Place,Haney,2008-05-11 00:00:00,2008-05-11 00:00:00
7961,9351,27606,,Courtney,Edwards,2,1627 Ashford Court,Milwaukie,2005-07-04 00:00:00,2005-07-04 00:00:00
7962,9640,14794,,Gilbert,Becker,1,3831 Frigate Ct,Oxford,2005-12-22 00:00:00,2005-12-22 00:00:00
7963,9641,24923,,Ebony,Sara,0,7176 A St.,North Sydney,2007-01-01 00:00:00,2007-01-01 00:00:00
7964,9666,25982,,Rebecca,Phillips,2,6374 St. Germain Lane,Yakima,2006-01-24 00:00:00,2006-01-24 00:00:00
7965,9667,18403,,Madeline,Phillips,2,1542 Del Rey St.,Ballard,2008-06-28 00:00:00,2008-06-28 00:00:00
7966,9673,22158,,Amber,Phillips,0,9445 Shady Ln.,Beaverton,2007-12-08 00:00:00,2007-12-08 00:00:00
7967,9675,23574,,Ebony,Hernandez,1,7614 Inez Ave,Goulburn,2007-02-20 00:00:00,2007-02-20 00:00:00
7968,9683,11789,,Bailey,Phillips,0,571 Lafayette Drive,National City,2007-09-08 00:00:00,2007-09-08 00:00:00
7969,9690,23143,,Jada,Phillips,0,9462 Rambling Rose Drive,Issaquah,2007-12-14 00:00:00,2007-12-14 00:00:00
7970,9692,25975,,Ebony,Gutierrez,0,9938 Eastgate Lane,Bremerton,2005-12-03 00:00:00,2005-12-03 00:00:00
7971,9708,12270,,Ebony,Ramos,0,Rotthäuser Weg 11,Berlin,2006-12-25 00:00:00,2006-12-25 00:00:00
7972,9709,21004,,Kaitlyn,Campbell,2,24, rue Descartes,Tremblay-en-France,2007-07-10 00:00:00,2008-01-22 10:09:29.423000000
7973,9715,26361,,Ebony,Suarez,1,9057 Palms Dr.,London,2008-07-30 00:00:00,2008-07-30 00:00:00
7974,9726,24388,,Maria,Campbell,1,785 Eastgate,Lynnwood,2008-06-09 00:00:00,2008-06-09 00:00:00
7975,9734,12898,,Madeline,Campbell,0,9790 Fruitwood Drive,Burbank,2006-06-12 00:00:00,2006-06-12 00:00:00
7976,9741,23822,,Sierra,Campbell,0,4877 Banana Court,Portland,2007-11-06 00:00:00,2007-11-06 00:00:00
7977,9758,24554,,Deanna,Fernandez,2,8310 Atchinson Stage Ct,London,2008-02-13 00:00:00,2008-02-13 00:00:00
7978,9767,25611,,Deanna,Rodriguez,0,9736 Montana,Billericay,2007-07-13 00:00:00,2007-07-13 00:00:00
7979,9773,16772,,Morgan,Parker,0,3382 Arrowwood Circle,Oak Bay,2007-09-16 00:00:00,2007-09-16 00:00:00
7980,9784,28115,,Deanna,Jiménez,0,6410 Army Drive,Caloundra,2007-09-10 00:00:00,2007-09-10 00:00:00
7981,9790,11054,,Deanna,Munoz,2,5825 B Way,Geelong,2005-08-06 00:00:00,2005-08-06 00:00:00
7982,9791,22223,,Gabrielle,Parker,0,6857 Medina Drive,Mill Valley,2008-03-30 00:00:00,2008-03-30 00:00:00
7983,9792,14694,,Haley,Parker,2,5188 Duke Way,Warrington,2007-09-08 00:00:00,2007-09-08 00:00:00
7984,9798,23570,,Deanna,Romero,2,7047 Terra Granda,Malabar,2007-10-31 00:00:00,2007-10-31 00:00:00
7985,9809,21394,,Gabriella,Parker,0,9206 Hamiliton Ave.,Warrnambool,2006-08-03 00:00:00,2006-08-03 00:00:00
7986,9817,27738,,Kaylee,Parker,0,8392 Carrick Ct.,Cliffside,2008-03-23 00:00:00,2008-03-23 00:00:00
7987,9840,25536,,Rebekah,Sai,1,Winter der Böck 8441,Stuttgart,2008-07-17 00:00:00,2008-07-17 00:00:00
7988,9842,27376,,Courtney,Gonzalez,0,8818 Attic Rd.,Marysville,2008-05-16 00:00:00,2008-05-16 00:00:00
7989,9843,17690,,Jenna,Gonzalez,0,3986 Lunar Lane,Chula Vista,2008-03-05 00:00:00,2008-03-05 00:00:00
7990,9858,22228,,Katelyn,Gonzalez,1,9113 Flamingo Dr.,Everett,2008-05-03 00:00:00,2008-05-03 00:00:00
7991,9868,17147,,Jennifer,Nelson,0,9072 Roland Drive,Langley,2008-02-05 00:00:00,2008-02-05 00:00:00
7992,9873,24236,,Isabella,Nelson,2,4760 Brown Dr.,Edmonds,2007-11-05 00:00:00,2007-11-05 00:00:00
7993,9875,19209,,Alexandra,Nelson,1,3132 Jacqueline Drive,Sedro Woolley,2008-04-26 00:00:00,2008-04-26 00:00:00
7994,9902,26965,,Jordan,Nelson,0,6300 Lighthouse Way,Lille,2007-12-31 00:00:00,2008-01-22 10:09:29.423000000
7995,9927,24699,,Rebekah,Rubio,0,6514 Morello Ave.,Stoke-on-Trent,2008-06-12 00:00:00,2008-06-12 00:00:00
7996,9935,19425,,Arturo,Zhao,0,3033 Lord Court,Billericay,2007-12-10 00:00:00,2007-12-10 00:00:00
7997,9952,16679,,Amber,Carter,0,3731 Broadmoor Avenue,Melbourne,2007-08-15 00:00:00,2007-08-15 00:00:00
7998,9976,26228,,Carolyn,Perez,0,Residenz Straße 744,Poing,2008-04-16 00:00:00,2008-04-16 00:00:00
7999,9990,14455,,Alexandra,Mitchell,0,1987 Jennifer Way,Metchosin,2007-09-03 00:00:00,2007-09-03 00:00:00
8000,10001,27902,,Carolyn,Alonso,0,Dunckerstr 4825,Hamburg,2008-01-31 00:00:00,2008-01-31 00:00:00
8001,10002,12424,,Rebecca,Mitchell,0,9809 St. Germain Lane,Sedro Woolley,2008-02-26 00:00:00,2008-02-26 00:00:00
8002,10282,11172,,Gabrielle,Adams,0,5621 Arcadia Pl.,Lynnwood,2007-11-04 00:00:00,2007-11-04 00:00:00
8003,10289,12950,,Mary,Adams,2,7971 Calle Verde Drive,Milwaukie,2006-07-29 00:00:00,2006-07-29 00:00:00
8004,10296,28411,,Jay,Rodriguez,2,1692 Detroit Ave,London,2007-08-29 00:00:00,2007-08-29 00:00:00
8005,10314,16845,,Andrea,Adams,1,4767 Detroit Ave.,West Covina,2008-04-07 00:00:00,2008-04-07 00:00:00
8006,10329,19334,,Katherine,Baker,0,1037 Hayes Court,Stoke-on-Trent,2007-09-13 00:00:00,2007-09-13 00:00:00
8007,10331,16399,,Arturo,Xu,0,Hunzinger Allee 193,Frankfurt,2007-09-17 00:00:00,2007-09-17 00:00:00
8008,10348,14634,,Amber,Baker,0,3814 Harvard Drive,W. Linn,2005-11-30 00:00:00,2005-11-30 00:00:00
8009,10354,20264,,Jay,Carlson,1,6145 Frisbie Court,Cloverdale,2006-05-26 00:00:00,2006-05-26 00:00:00
8010,10362,27957,,Tabitha,Suri,1,2870 Park Glenn,Oxford,2007-10-02 00:00:00,2007-10-02 00:00:00
8011,10364,11827,,Sara,Baker,0,5269 Mt. Trinity Court,Newton,2007-08-24 00:00:00,2007-08-24 00:00:00
8012,10372,11703,,Kaylee,Baker,1,4668 Chilpancingo Park,La Jolla,2007-08-17 00:00:00,2007-08-17 00:00:00
8013,10390,17511,,Tabitha,Subram,0,2472 Alexander Place,North Sydney,2005-10-08 00:00:00,2005-10-08 00:00:00
8014,10397,26865,,Tabitha,Martinez,0,244 Willow Pass Road,London,2007-08-23 00:00:00,2007-08-23 00:00:00
8015,10415,16688,,Tabitha,Gomez,0,9941 Roanwood Way,Findon,2005-08-29 00:00:00,2005-08-29 00:00:00
8016,10423,24436,,Jennifer,Hernandez,0,6157 San Benito,Grossmont,2007-08-29 00:00:00,2007-08-29 00:00:00
8017,10432,18441,,Tabitha,Munoz,0,8423 Roundtree Court,Beverly Hills,2008-06-14 00:00:00,2008-06-14 00:00:00
8018,10440,18727,,Hailey,Hernandez,0,5222 Michael Lance,Melbourne,2008-01-14 00:00:00,2008-01-14 00:00:00
8019,10441,13648,,Arturo,Sharma,0,2921 Glen Wood Drive,Rockhampton,2007-01-30 00:00:00,2007-01-30 00:00:00
8020,10455,28327,,Tabitha,Serrano,1,9825 Brodia Court,Cranbourne,2007-08-19 00:00:00,2007-08-19 00:00:00
8021,10457,20147,,Tabitha,Ramos,0,1645 Alicante Court,Berkshire,2007-12-21 00:00:00,2007-12-21 00:00:00
8022,10505,15389,,Joan,King,1,3477 Sunset Meadows,Palo Alto,2006-11-30 00:00:00,2006-11-30 00:00:00
8023,10514,26709,,Mary,King,2,9204 Birch Bark Dr.,La Jolla,2008-04-12 00:00:00,2008-04-12 00:00:00
8024,10516,13213,,Courtney,King,1,487 Ash Lane,Walla Walla,2007-09-09 00:00:00,2007-09-09 00:00:00
8025,10541,13434,,Kaitlyn,Wright,1,1589 Santa Teresa Dr.,N. Vancouver,2008-04-15 00:00:00,2008-04-15 00:00:00
8026,10547,15756,,Kari,Gutierrez,2,8507 Mt. Palomar Pl.,Cloverdale,2007-06-28 00:00:00,2007-06-28 00:00:00
8027,10548,25984,,Isabella,Wright,2,6288 Relief Valley Ct.,Lemon Grove,2006-01-08 00:00:00,2006-01-08 00:00:00
8028,10563,28041,,Rebecca,Wright,1,5648 Roland Ct.,Olympia,2005-08-30 00:00:00,2005-08-30 00:00:00
8029,10572,17559,,Kari,Suarez,0,8109 Virginia Hills Drive,Bellflower,2008-01-10 00:00:00,2008-01-10 00:00:00
8030,10573,11291,,Jenna,Wright,1,232 Pinnacle Drive,Lemon Grove,2006-03-07 00:00:00,2006-03-07 00:00:00
8031,10574,15485,,Jordan,Wright,1,8308 Roskelley Drive,Imperial Beach,2007-09-13 00:00:00,2007-09-13 00:00:00
8032,10580,25484,,Bailey,Wright,0,39, route de Marseille,Bobigny,2008-06-07 00:00:00,2008-01-22 10:09:29.423000000
8033,10581,12412,,Mackenzie,Wright,0,2287 El Dorado,Downey,2008-04-27 00:00:00,2008-04-27 00:00:00
8034,10606,17110,,Meredith,Garcia,0,1579 Plaza Rosa,Oxon,2007-10-02 00:00:00,2007-10-02 00:00:00
8035,10615,14113,,Natalie,Lopez,0,9590 Rahn Court,Walla Walla,2007-11-08 00:00:00,2007-11-08 00:00:00
8036,10616,14088,,Alexandra,Lopez,2,2541 Waterview Place,Woodburn,2006-09-13 00:00:00,2006-09-13 00:00:00
8037,10622,17161,,Katherine,Lopez,1,6986 Countrywood Ct.,Kirkland,2007-09-28 00:00:00,2007-09-28 00:00:00
8038,10624,17543,,Meredith,Martin,0,6868 West,Burlingame,2008-05-08 00:00:00,2008-05-08 00:00:00
8039,10639,12044,,Madeline,Lopez,0,9687 Maywood Ln.,Long Beach,2008-05-21 00:00:00,2008-05-21 00:00:00
8040,10640,20621,,Meredith,Alonso,0,9770 Brandywine Way,Rhodes,2006-06-08 00:00:00,2006-06-08 00:00:00
8041,10656,21927,,Meredith,Browning,0,6453 Pacific,Colma,2008-06-26 00:00:00,2008-06-26 00:00:00
8042,9166,24354,,Bailey,Cook,1,6983 Niagara Court,Santa Cruz,2007-11-01 00:00:00,2007-11-01 00:00:00
8043,9199,23194,,Shelby,Cook,0,8132 Twincreek Ct,Daly City,2008-05-08 00:00:00,2008-05-08 00:00:00
8044,9223,24451,,Bailey,Morgan,1,5831 Mountain View Place,Seattle,2007-10-15 00:00:00,2007-10-15 00:00:00
8045,9230,21430,,Savannah,Morgan,0,6766 Sea Ranch Ct.,Burbank,2008-03-17 00:00:00,2008-03-17 00:00:00
8046,9233,16870,,Andrea,Morgan,2,4162 Euclid Ave.,Langley,2007-08-07 00:00:00,2007-08-07 00:00:00
8047,9238,20930,,Drew,Chande,1,Haberstr 42,Werne,2007-05-24 00:00:00,2007-05-24 00:00:00
8048,9258,16625,,Grant,Deng,0,8759 Pastime Dr.,Hervey Bay,2007-10-23 00:00:00,2007-10-23 00:00:00
8049,9263,17770,,Grant,Xie,1,2, avenue de l´Europe,Lille,2007-03-18 00:00:00,2008-01-22 10:09:29.423000000
8050,9264,20348,,Chloe,Evans,0,5900 May Rd,Spring Valley,2007-10-10 00:00:00,2007-10-10 00:00:00
8051,9325,20372,,Kaitlyn,Edwards,2,3902 Clay Rd.,Lake Oswego,2007-12-14 00:00:00,2007-12-14 00:00:00
